Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,IC50
CHEMBL3989010,,0,360.51,0,2.84,DDD01290672,Cc1nc(N2CCN(CCO)CC2)c2c(-c3cccs3)csc2n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3482761,,0,342.42,0,2.26,DDD01254106,O=C1NCC(c2ccc(F)cc2)Cc2[nH]c(CCN3CCCC3)nc21,PXC50,'=',4.18,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4019501660007201
CHEMBL3488931,,0,338.42,0,2.55,DDD01296666,CC(C)c1nc2c(n1C)CCN(Cc1nc(-c3cccnc3)no1)C2,PXC50,'=',4.038,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.436511892646739
CHEMBL3988875,,0,404.54,0,2.00,DDD01714893,Cc1c(C(=O)NC2CCCC2)ccc2ccc(N3CCN(S(C)(=O)=O)CC3)n12,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988730,,0,371.31,0,2.31,DDD01538567,O=C(NCC1(O)CCC(F)(F)CC1)c1cc(=O)c2cc(F)cc(O)c2o1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988791,,0,368.51,0,2.82,DDD01275908,Cc1nc(NCCCS(N)(=O)=O)c2c(-c3cccs3)csc2n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988789,,0,383.52,0,3.33,DDD01715522,Cc1cc(C)n(-c2nc(N3CCCC(O)C3)c3c4c(sc3n2)CCCC4)n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3495187,,0,347.38,0,2.37,DDD01302968,Cc1nc2cc(=O)[nH]n2c(C)c1CC(=O)Nc1ccc2ccccc2n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989190,,0,333.46,0,4.23,DDD01275319,CCOC(=O)c1sc2nc(C)nc(NC3CCCCC3)c2c1C,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989189,,0,366.39,0,3.31,DDD01294851,CCN1CCN(c2nc(-c3cccc(OC)c3)cc(C(F)(F)F)n2)CC1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989211,,0,318.45,0,2.52,DDD01289109,Cc1nc(N2CCNC(=O)CC2)c2c(CC(C)C)csc2n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3480831,,0,309.44,0,2.88,DDD01252165,CCOCCN(CCOCC)c1nc(C)nc2sccc12,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989263,,0,332.47,0,3.23,DDD01715059,COCCNc1nc(N2CCCC2)nc2sc3c(c12)CCCC3,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988781,,0,375.33,0,2.28,DDD01715480,COC(=O)c1cnc(Nc2cccc(C(F)(F)F)c2)c(S(N)(=O)=O)c1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3481026,,0,325.46,0,3.20,DDD01252361,NCC1CCN(C2CCN(c3ccc(-c4ccco4)cc3)CC2)C1,PXC50,'=',4.095,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4224946952323522
CHEMBL3988725,,0,303.43,0,2.84,DDD01715058,Cc1nc(N2CCCC(O)C2)c2c3c(sc2n1)CCCC3,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL567161,,0,240.27,0,1.92,DDD00082114,CCNc1nc(C#N)nc(Nc2ccccc2)n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989312,,0,353.5,0,3.97,DDD01435979,Cc1cc(C)n(-c2nc(N3CCCC3)c3c4c(sc3n2)CCCC4)n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989188,,0,285.31,0,3.36,DDD00309834,FC(F)(F)c1nc(N2CCCC2)nc2c1CCCCC2,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988842,,0,374.39,0,3.10,DDD01715357,Cn1ncc2c(NC3CCCCC3O)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'=',5.348,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.1555387532976881
CHEMBL3484557,,0,345.52,0,2.48,DDD01255912,Cc1sc2nc(CCN)nc(N3CC(N4CCCCC4)C3)c2c1C,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3453276,,0,288.37,0,2.89,DDD01064154,CC1COc2ccccc2N1C(=O)CCc1cscn1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988769,,0,304.35,0,2.98,DDD01714440,OCCNc1nc(Nc2cccc(F)c2)nc2ccsc12,PXC50,'=',4.422,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.3456693301021303
CHEMBL3989299,,0,334.51,0,3.02,DDD01240856,Cc1nc(N2CCC(N3CCSCC3)CC2)c2ccsc2n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3485100,,0,357.44,0,1.29,DDD01256457,CC(=O)NCc1nnc2n1CCN(c1nc(C)nc3sccc13)CC2,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL1373572,,0,352.36,0,2.92,DDD01243097,COc1ccc(-c2cc(C(F)(F)F)nc(N3CCN(C)CC3)n2)cc1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3460420,,0,302.38,0,1.74,DDD01071392,CC(C)c1nc(CNC2CCCN(c3cccnn3)C2)no1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3484655,,0,265.38,0,2.86,DDD01256012,CCCN(CCOC)c1nc(C)nc2sccc12,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3446006,,0,329.35,0,3.37,DDD01038391,Cc1ccc(-c2cc(C(F)(F)F)nc(N3CCOCC3)n2)s1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989074,,0,249.34,0,1.89,DDD01291850,Cc1nc(NCCO)c2c3c(sc2n1)CCC3,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988832,,0,388.42,0,3.75,DDD01715474,COC1CCCC(Nc2nc(Nc3ccc(F)c(F)c3)nc3c2cnn3C)C1,PXC50,'=',5.182,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.1870703303974666
CHEMBL3482306,,0,363.49,0,2.09,DDD01253646,CCOC(=O)N1CCN(c2nc(CCN)nc3sc(C)c(C)c23)CC1,PXC50,'=',4.396,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.3515663759960099
CHEMBL3989110,,0,361.35,0,2.11,DDD01712324,O=S(=O)(NCCO)c1cccnc1Nc1cccc(C(F)(F)F)c1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989284,,0,330.34,0,3.35,DDD01715347,Cn1ncc2c(NC3CCC3)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'=',5.127,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.1977407197358213
CHEMBL3989027,,0,360.37,0,2.98,DDD01714209,Cn1ncc2c(NC3CCOCC3)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'=',5.396,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.1466034741918754
CHEMBL3988669,,0,328.38,0,0.12,DDD01712325,NS(=O)(=O)c1cccc(Nc2ncccc2S(N)(=O)=O)c1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989063,,0,334.33,0,2.18,DDD01541972,CC(CO)Nc1nc(Nc2ccc(F)c(F)c2)nc2c1cnn2C,PXC50,'=',5.156,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.1921003274604439
CHEMBL3989005,,0,365.51,0,3.46,DDD01043518,CCc1nc(N2CCN(c3ccccn3)CC2)c2c3c(sc2n1)CCC3,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988773,,0,322.34,0,3.12,DDD01714995,OCCNc1nc(Nc2ccc(F)c(F)c2)nc2ccsc12,PXC50,'=',5.26,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.1721303857877663
CHEMBL3988850,,0,281.28,0,3.90,DDD01294861,CCNc1nc(-c2ccc(C)cc2)cc(C(F)(F)F)n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL1522105,,0,365.46,0,2.57,DDD01272354,O=C1CN(c2nc(-c3cccnc3)nc3sc4c(c23)CCCC4)CCN1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989018,,0,292.32,0,0.57,DDD01712344,NC(=O)c1cccnc1Nc1cccc(S(N)(=O)=O)c1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988784,,0,280.28,0,1.93,DDD01714288,CN(CCO)c1ccnc(Nc2ccc(F)c(F)c2)n1,PXC50,'=',5.27,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.170231049984114
CHEMBL3988941,,0,311.43,0,3.60,DDD01712707,O=C(NC1CCCC1)c1ccc2ccc(N3CCCCC3)n2c1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL1600310,,0,315.47,0,4.72,DDD01278598,Cc1nc(N2CCCCC2)c2c(-c3cccs3)csc2n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989246,,0,357.44,0,2.86,DDD01280648,Cc1nc(N(C)CC(=O)Nc2cc(C)on2)c2c3c(sc2n1)CCC3,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3488931,,0,338.42,0,2.55,DDD01296666,CC(C)c1nc2c(n1C)CCN(Cc1nc(-c3cccnc3)no1)C2,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989282,,0,438.55,0,1.92,DDD01712383,CS(=O)(=O)N1CCN(c2ccc3ccc(C(=O)NC4Cc5ccccc5C4)cn23)CC1,PXC50,'=',5.076,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2077378626852437
